VTD,PrecinctName,HD,tot14,stw14,sth14,votes_area
270970220,Scandia Valley Twp,9B,663,0.410013,0.366003,0.000810
270970225,Sobieski,9B,83,0.629589,0.575000,0.002007
270970230,Swan River Twp,9B,310,0.495788,0.465347,0.000792
270970235,Swanville,9B,109,0.487373,0.449541,0.021454
270970240,Swanville Twp,9B,220,0.332646,0.294931,0.000575
270970245,Two Rivers Twp,9B,314,0.401410,0.413681,0.001107
270970250,Upsala,9B,145,0.387983,0.427586,0.004340
270990005,Adams,27B,282,0.593445,0.507092,0.027313
270990010,Adams Twp,27B,192,0.590613,0.544974,0.000532
270990015,Austin W-1 P-1,27B,1027,0.618740,0.598214,0.042188
270990020,Austin W-1 P-2,27B,1024,0.639222,0.597441,0.081806
270990030,Austin W-2 P-1,27B,1154,0.593839,0.555362,0.099356
270990035,Austin W-2 P-2,27B,1534,0.554349,0.516066,0.076805
270990050,Austin W-3 P-1,27B,674,0.661453,0.607784,0.022180
270990055,Austin W-3 P-2,27B,1011,0.670207,0.633201,0.035205
270990070,Austin Twp,27B,372,0.574101,0.527322,0.001252
270990075,Bennington Twp,27B,57,0.483123,0.464286,0.000154
270990080,Brownsdale,27B,270,0.546207,0.531835,0.061742
270990085,Clayton Twp,27B,76,0.482052,0.533333,0.000204
270990090,Dexter,27B,143,0.509260,0.543478,0.010494
270990095,Dexter Twp,27B,114,0.432326,0.398230,0.000318
270990100,Elkton,27B,58,0.590892,0.589286,0.004393
270990105,Frankford Twp,27B,161,0.312212,0.385093,0.000522
270990110,Grand Meadow,27B,452,0.484030,0.545872,0.066518
270990115,Grand Meadow Twp,27B,144,0.369849,0.401408,0.000392
270990120,Lansing Twp,27B,345,0.554315,0.513120,0.001076
270990125,Le Roy,27B,353,0.547315,0.549708,0.049463
270990130,Le Roy Twp,27B,116,0.438200,0.508772,0.000318
270990135,Lodi Twp,27B,91,0.524990,0.494505,0.000248
270990140,Lyle,27B,182,0.651704,0.611111,0.023310
270990145,Lyle Twp,27B,153,0.538026,0.453947,0.000419
270990150,Mapleview,27B,92,0.844143,0.807229,0.047938
270990155,Marshall Twp,27B,121,0.464811,0.466667,0.000339
270990160,Nevada Twp,27B,151,0.570730,0.526667,0.000400
270990165,Pleasant Valley Twp,27B,136,0.409024,0.358779,0.000439
270990170,Racine,27B,132,0.307329,0.364341,0.019019
270990175,Racine Twp,27B,184,0.350671,0.423077,0.000500
270990180,Red Rock Twp,27B,275,0.518163,0.479705,0.000752
270990185,Rose Creek,27B,153,0.658047,0.557047,0.030022
270990190,Sargeant,27B,21,0.330065,0.450000,0.002387
270990195,Sargeant Twp,27B,123,0.336698,0.371901,0.000338
270990200,Taopi,27B,18,0.937500,0.625000,0.004476
270990205,Udolpho Twp,27A,175,0.619554,0.531646,0.000472
270990210,Waltham,27B,54,0.708846,0.735849,0.011109
270990215,Waltham Twp,27B,152,0.383926,0.370861,0.000411
270990220,Windom Twp,27B,159,0.617694,0.538462,0.000429
271010005,Avoca,22A,49,0.418106,0.266667,0.003692
271010010,Belfast Twp,22A,79,0.503337,0.410256,0.000213
271010015,Bondin Twp,22A,115,0.401347,0.385965,0.000317
271010020,Cameron Twp,22A,43,0.339748,0.325581,0.000115
271010025,Chanarambie Twp,22A,85,0.226496,0.238095,0.000233
271010030,Chandler,22A,97,0.106969,0.083333,0.008792
271010035,Currie,22A,100,0.611486,0.530612,0.017559
271010040,Des Moines River Twp,22A,63,0.462719,0.354839,0.000170
271010045,Dovray Twp,22A,61,0.429323,0.295082,0.000166
271010046,Dovray,22A,32,0.643003,0.548387,0.012389
271010050,Ellsborough Twp,22A,70,0.547710,0.507246,0.000189
271010055,Fenton Twp,22A,59,0.324777,0.203390,0.000160
271010060,Fulda,22A,447,0.504904,0.421769,0.039732
271010065,Hadley,22A,29,0.819702,0.724138,0.006951
271010070,Holly Twp,22A,40,0.447869,0.333333,0.000109
271010075,Iona,22A,68,0.603088,0.468750,0.012285
271010080,Iona Twp,22A,50,0.522054,0.469388,0.000137
271010085,Lake Sarah Twp,22A,183,0.454385,0.350000,0.000495
271010090,Lake Wilson,22A,134,0.545174,0.445312,0.017309
271010095,Leeds Twp,22A,89,0.254783,0.188235,0.000243
271010100,Lime Lake Twp,22A,92,0.468294,0.375000,0.000255
271010105,Lowville Twp,22A,78,0.391908,0.311688,0.000211
271010110,Mason Twp,22A,160,0.510810,0.393548,0.000432
271010115,Moulton Twp,22A,78,0.216716,0.157895,0.000216
271010120,Murray Twp,22A,90,0.333469,0.372093,0.000246
271010125,Shetek Twp,22A,149,0.450688,0.387755,0.000403
271010130,Skandia Twp,22A,46,0.554458,0.452381,0.000125
271010135,Slayton,22A,849,0.551435,0.430120,0.042278
271010140,Slayton Twp,22A,145,0.449550,0.373239,0.000413
271030005,Belgrade Twp,19A,453,0.479676,0.461538,0.001284
271030010,Bernadotte Twp,19A,105,0.446684,0.485437,0.000284
271030015,Brighton Twp,19A,53,0.479610,0.480000,0.000270
271030020,Courtland,19A,274,0.475194,0.434457,0.010124
271030025,Courtland Twp,19A,240,0.388013,0.413502,0.000553
271030030,Granby Twp,19A,122,0.378709,0.393443,0.000350
271030035,Lafayette,19A,167,0.505832,0.457317,0.012915
271030040,Lafayette Twp,19A,299,0.484239,0.477663,0.000576
271030045,Lake Prairie Twp,19A,312,0.494642,0.480519,0.000548
271030050,Mankato W-2 P-30,19A,0,0.000000,0.000000,0.000000
271030055,New Sweden Twp,19A,130,0.390622,0.356589,0.000352
271030060,Nicollet,19A,408,0.476264,0.461153,0.044342
271030065,Nicollet Twp,19A,228,0.451265,0.452915,0.000662
271030070,North Mankato P-1,19A,703,0.675872,0.643064,0.112524
271030075,North Mankato P-2,19A,713,0.662991,0.619718,0.127115
271030080,North Mankato P-3,19A,711,0.542199,0.539548,0.063186
271030085,North Mankato P-4,19A,953,0.551535,0.525027,0.102434
271030090,North Mankato P-5,19A,901,0.445147,0.429696,0.055477
271030095,North Mankato P-6,19A,915,0.508983,0.501661,0.100736
271030100,North Mankato P-7,19A,160,0.544586,0.487179,0.046301
271030110,Oshawa Twp,19A,235,0.602978,0.582609,0.000766
271030115,Ridgely Twp,19A,42,0.572817,0.552632,0.000219
271030120,Saint Peter W-1 P-1,19A,880,0.641408,0.621965,0.043370
271030125,Saint Peter W-1 P-2,19A,1018,0.641016,0.625626,0.079689
271030130,Saint Peter W-2 P-1,19A,648,0.736000,0.734300,0.078613
271030135,Saint Peter W-2 P-2,19A,848,0.692502,0.682692,0.047131
271030140,Traverse Twp,19A,129,0.520492,0.468254,0.000539
271030145,West Newton Twp,19A,182,0.433432,0.431818,0.000463
271050005,Adrian,22B,333,0.493179,0.422018,0.030220
271050010,Bigelow,22B,56,0.573043,0.396226,0.014578
271050015,Bigelow Twp,22B,176,0.346508,0.211429,0.000472
271050020,Bloom Twp,22B,65,0.521587,0.461538,0.000176
271050025,Brewster,22B,151,0.499926,0.397351,0.010628
271050030,Dewald Twp,22B,96,0.400078,0.281250,0.000258
271050035,Dundee,22B,43,0.744201,0.666667,0.014057
271050040,Elk Twp,22B,111,0.388526,0.360360,0.000298
271050045,Ellsworth,22B,174,0.390354,0.376543,0.027065
271050050,Graham Lakes Twp,22B,86,0.512214,0.388235,0.000240
271050055,Grand Prairie Twp,22B,74,0.170132,0.202899,0.000202
271050060,Hersey Twp,22B,68,0.423997,0.308824,0.000189
271050065,Indian Lake Twp,22B,105,0.278116,0.163462,0.000290
271050070,Kinbrae,22B,5,0.220000,0.250000,0.000484
271050075,Larkin Twp,22B,50,0.361022,0.360000,0.000135
271050080,Leota Twp,22A,174,0.114247,0.094118,0.000465
271050085,Lismore,22B,84,0.549304,0.456790,0.022765
271050090,Lismore Twp,22B,25,0.431905,0.208333,0.000068
271050095,Little Rock Twp,22B,57,0.140497,0.105263,0.000153
271050100,Lorain Twp,22B,119,0.387585,0.333333,0.000330
271050105,Olney Twp,22B,41,0.399188,0.292683,0.000112
271050110,Ransom Twp,22B,86,0.422495,0.313953,0.000229
271050115,Round Lake,22B,135,0.541936,0.466667,0.015251
271050120,Rushmore,22B,101,0.453749,0.402062,0.038607
271050125,Seward Twp,22B,87,0.351185,0.235294,0.000236
271050130,Summit Lake Twp,22B,112,0.542225,0.423423,0.000300
271050135,Westside Twp,22B,48,0.251284,0.187500,0.000131
271050140,Wilmont,22B,126,0.471074,0.387097,0.018117
271050145,Wilmont Twp,22A,63,0.351811,0.274194,0.000171
271050150,Worthington W-1 P-1,22B,390,0.477047,0.416667,0.029929
271050155,Worthington W-1 P-2,22B,208,0.514725,0.473171,0.015699
271050160,Worthington W-1 P-3,22B,179,0.611771,0.477011,0.105954
271050165,Worthington W-1 P-4,22B,134,0.691081,0.576923,0.068285
271050166,Worthington W-1 P-5,22B,245,0.551243,0.456790,0.010275
271050170,Worthington W-2 P-1,22B,745,0.419169,0.308844,0.056340
271050175,Worthington W-2 P-2,22B,212,0.525299,0.440191,0.040606
271050180,Worthington W-2 P-3,22B,210,0.537544,0.412935,0.097556
271050185,Worthington W-2 P-4,22B,268,0.571302,0.498113,0.112179
271050186,Worthington W-2 P-5,22B,511,0.435281,0.324752,0.031561
271050190,Worthington Twp,22B,156,0.311895,0.177632,0.000537
271070005,Ada W-1,4B,307,0.565022,0.661017,0.041636
271070010,Ada W-2,4B,353,0.562232,0.679300,0.054673
271070015,Anthony Twp,4B,26,0.623780,0.695652,0.000070
271070020,Bear Park Twp,4B,76,0.703230,0.760000,0.000203
271070025,Borup,4B,25,0.566029,0.666667,0.009457
271070030,Flom Twp,4B,81,0.747321,0.800000,0.000217
271070035,Fossum Twp,4B,63,0.632459,0.754098,0.000170
271070040,Gary,4B,84,0.787416,0.804878,0.025418
271070045,Good Hope Twp,4B,12,0.383333,0.500000,0.000032
271070050,Green Meadow Twp,4B,40,0.631691,0.725000,0.000106
271070055,Halstad,4B,165,0.585605,0.670732,0.044157
271070060,Halstad Twp,4B,46,0.357060,0.466667,0.000118
271070065,Hegne Twp,4B,30,0.413774,0.600000,0.000082
271070070,Hendrum,4B,113,0.547988,0.774775,0.044117
271070075,Hendrum Twp,4B,35,0.695556,0.685714,0.000081
271070080,Home Lake Twp,4B,52,0.536736,0.647059,0.000140
271070085,Lake Ida Twp,4B,68,0.603099,0.735294,0.000204
271070090,Lee Twp,4B,54,0.805514,0.814815,0.000132
271070095,Lockhart Twp,4B,33,0.531545,0.718750,0.000088
271070100,McDonaldsville Twp,4B,70,0.546451,0.691176,0.000195
271070105,Mary Twp,4B,35,0.832988,0.942857,0.000096
271070110,Perley,4B,26,0.752215,0.833333,0.010258
271070115,Pleasant View Twp,4B,50,0.666408,0.770833,0.000134
271070120,Rockwell Twp,4B,30,0.556198,0.533333,0.000090
271070125,Shelly,4B,73,0.532798,0.625000,0.034013
271070130,Shelly Twp,4B,41,0.512266,0.756098,0.000094
271070135,Spring Creek Twp,4B,22,0.375541,0.454545,0.000059
271070140,Strand Twp,4B,39,0.791912,0.918919,0.000105
271070145,Sundal Twp,4B,54,0.714723,0.759259,0.000146
271070150,Twin Valley,4B,239,0.707544,0.734300,0.027124
271070155,Waukon Twp,4B,39,0.700069,0.846154,0.000104
271070160,Wild Rice Twp,4B,87,0.597365,0.651163,0.000239
271070165,Winchester Twp,4B,22,0.921130,0.950000,0.000059
271090005,Byron,25A,1796,0.433603,0.000000,0.059534
271090010,Cascade Twp P-1,25B,1043,0.433113,1.000000,0.014521
271090011,Cascade Twp P-2A,25A,142,0.386240,0.000000,0.003734
271090012,Cascade Twp P-3A,25A,78,0.267251,0.000000,0.006906
271090013,Cascade Twp P-4,25B,0,0.000000,0.000000,0.000000
271090015,Chatfield,26B,379,0.468388,0.454795,0.039913
271090020,Dover,26B,211,0.453722,0.397059,0.020207
271090025,Dover Twp,26B,143,0.358911,0.375887,0.000398
271090030,Elmira Twp,26B,142,0.434074,0.415493,0.000396
271090035,Eyota,26B,630,0.436120,0.394737,0.036489
271090040,Eyota Twp,26B,213,0.315797,0.287081,0.000607
271090045,Farmington Twp,26B,187,0.431436,0.344262,0.000512
271090050,Haverhill Twp,26B,676,0.444470,0.414747,0.002043
271090055,High Forest Twp,26B,421,0.348198,0.316953,0.001027
271090060,Kalmar Twp,25A,485,0.374937,0.000000,0.001442
271090065,Marion Twp P-1,26B,1509,0.425345,0.392882,0.004987
271090066,Marion Twp P-2,26A,0,0.000000,0.000000,0.000000
271090070,New Haven Twp,25A,564,0.379984,0.000000,0.001617
271090075,Orion Twp,26B,233,0.419615,0.409692,0.000634
271090080,Oronoco,25A,532,0.386500,0.000000,0.017296
271090085,Oronoco Twp,25A,862,0.378867,0.000000,0.002612
271090088,Pine Island,25A,239,0.471586,0.000000,0.009154
271090090,Pleasant Grove Twp,26B,314,0.330749,0.320000,0.000852
271090095,Quincy Twp,26B,110,0.395260,0.345794,0.000299
271090096,Rochester W-1 P-1,26A,417,0.554853,0.549020,0.102798
271090098,Rochester W-1 P-2,26A,697,0.526748,0.514032,0.139389
271090100,Rochester W-1 P-3,26B,1076,0.476252,0.412046,0.081067
271090102,Rochester W-1 P-4,26B,352,0.516155,0.491018,0.057095
271090104,Rochester W-1 P-5,26B,851,0.466723,0.432039,0.043833
271090106,Rochester W-1 P-6,26A,198,0.625578,0.640625,0.038218
271090108,Rochester W-1 P-7,26B,1028,0.462382,0.435270,0.059545
271090110,Rochester W-1 P-8,26B,742,0.438184,0.389356,0.053154
271090112,Rochester W-1 P-9,26B,574,0.445074,0.424512,0.039223
271090114,Rochester W-1 P-10,26B,146,0.475370,0.478873,0.006635
271090116,Rochester W-1 P-11,26B,560,0.440150,0.397388,0.022929
271090118,Rochester W-1 P-12,26B,177,0.479810,0.452941,0.003838
271090122,Rochester W-2 P-1,26A,502,0.695284,0.642127,0.157732
271090124,Rochester W-2 P-2,26A,1179,0.661805,0.645384,0.114723
271090126,Rochester W-2 P-3,26A,695,0.492376,0.485842,0.062291
271090128,Rochester W-2 P-4,26A,974,0.497412,0.497912,0.106857
271090130,Rochester W-2 P-5,25A,597,0.500719,0.000000,0.092139
271090132,Rochester W-2 P-6,25A,547,0.494859,0.000000,0.169483
271090134,Rochester W-2 P-7,26A,1179,0.502278,0.514605,0.083839
271090136,Rochester W-2 P-8,25A,1035,0.458701,0.000000,0.177630
271090140,Rochester W-3 P-1,25A,695,0.448697,0.000000,0.129510
271090142,Rochester W-3 P-2,25B,814,0.443840,1.000000,0.048644
271090144,Rochester W-3 P-3,25B,726,0.453441,1.000000,0.070839
271090146,Rochester W-3 P-4,25B,621,0.568458,1.000000,0.087631
271090148,Rochester W-3 P-5,25B,1237,0.515531,1.000000,0.094647
271090150,Rochester W-3 P-6,25A,679,0.427856,0.000000,0.065615
271090152,Rochester W-3 P-7,25A,899,0.482195,0.000000,0.036716
271090154,Rochester W-4 P-1,26A,777,0.634173,0.629139,0.112221
271090156,Rochester W-4 P-2,26A,277,0.612790,0.578358,0.097356
271090158,Rochester W-4 P-3,26A,501,0.604531,0.579592,0.161513
271090160,Rochester W-4 P-4,26A,470,0.574953,0.572985,0.047103
271090162,Rochester W-4 P-5,26A,526,0.612911,0.590643,0.046982
271090164,Rochester W-4 P-6,26A,141,0.632311,0.579710,0.026355
271090166,Rochester W-4 P-7,26A,562,0.523352,0.519056,0.026748
271090168,Rochester W-4 P-8,26A,420,0.503553,0.468750,0.035336
271090170,Rochester W-4 P-9,26B,122,0.442130,0.458333,0.021400
271090172,Rochester W-5 P-1,25B,861,0.627409,1.000000,0.104831
271090174,Rochester W-5 P-2,26A,533,0.526648,0.475000,0.065282
271090176,Rochester W-5 P-3,25B,1203,0.517664,1.000000,0.180791
271090178,Rochester W-5 P-4,26A,1011,0.564070,0.559237,0.089102
271090180,Rochester W-5 P-5,25B,1296,0.483197,1.000000,0.123851
271090182,Rochester W-5 P-6,25B,428,0.543773,1.000000,0.075351
271090184,Rochester W-5 P-7,26B,1224,0.448911,0.443692,0.057488
271090186,Rochester W-5 P-8,25B,271,0.541466,1.000000,0.024664
271090194,Rochester W-6 P-1,25B,1306,0.500788,1.000000,0.196377
271090196,Rochester W-6 P-2,25B,1223,0.532268,1.000000,0.189061
271090198,Rochester W-6 P-3,25B,714,0.558792,1.000000,0.141718
271090200,Rochester W-6 P-4,25B,831,0.559579,1.000000,0.039059
271090202,Rochester W-6 P-5,25B,308,0.603276,1.000000,0.149540
271090204,Rochester W-6 P-6,25B,362,0.559535,1.000000,0.130685
271090206,Rochester W-6 P-7,25B,804,0.547925,1.000000,0.086074
271090208,Rochester W-6 P-8,26A,476,0.547496,0.510638,0.043624
271090210,Rochester Twp P-1,26B,808,0.416972,0.389245,0.004913
271090211,Rochester Twp P-2,26A,0,0.000000,0.000000,0.000000
271090212,Rochester Twp P-3,26B,8,0.342381,0.166667,0.011848
271090213,Rochester Twp P-4,26B,19,0.471429,0.222222,0.000685
271090215,Rock Dell Twp,26B,270,0.323773,0.316794,0.000729
271090220,Salem Twp,26B,488,0.388715,0.348837,0.001326
271090225,Stewartville,26B,2133,0.394546,0.385862,0.066903
271090230,Viola Twp,26B,254,0.352124,0.373984,0.000691
271110005,Aastad Twp,8A,89,0.367143,0.247191,0.000244
271110010,Amor Twp,8A,210,0.467084,0.371981,0.000581
271110015,Aurdal Twp,8A,633,0.367076,0.321543,0.001735
271110020,Battle Lake,8A,351,0.423929,0.359420,0.024080
271110025,Blowers Twp,8B,101,0.348938,0.357143,0.000275
271110030,Bluffton,8B,76,0.212071,0.171053,0.002694
271110035,Bluffton Twp,8B,159,0.223066,0.215190,0.000467
271110040,Buse Twp,8A,219,0.290991,0.193548,0.000706
271110045,Butler Twp,2B,123,0.297992,0.429752,0.000333
271110050,Candor Twp,8A,253,0.333861,0.292000,0.000712
271110055,Carlisle Twp,8A,83,0.248838,0.265060,0.000225
271110060,Clitherall,8B,39,0.513591,0.459459,0.020931
271110065,Clitherall Twp,8B,241,0.417059,0.389831,0.000662
271110070,Compton Twp,8B,236,0.288227,0.283843,0.000642
271110075,Corliss Twp,2B,183,0.341507,0.346154,0.000481
271110080,Dalton,8A,100,0.552949,0.505155,0.040908
271110085,Dane Prairie Twp,8A,405,0.358491,0.255583,0.001096
271110090,Dead Lake Twp,8A,181,0.394865,0.376404,0.000499
271110095,Deer Creek,8B,95,0.381080,0.391304,0.002286
271110100,Deer Creek Twp,8B,120,0.386696,0.364407,0.000358
271110105,Dent,8A,51,0.440832,0.387755,0.013510
271110110,Dora Twp,8A,352,0.472349,0.429825,0.000953
271110115,Dunn Twp,8A,436,0.401926,0.381517,0.001154
271110120,Eagle Lake Twp,8B,195,0.519540,0.460733,0.000526
271110125,Eastern Twp,8B,116,0.571748,0.486726,0.000308
271110130,Edna Twp,8A,395,0.340275,0.284974,0.001103
271110135,Effington Twp,8B,81,0.441145,0.300000,0.000225
271110140,Elizabeth,8A,60,0.468147,0.366667,0.015439
271110145,Elizabeth Twp,8A,332,0.415354,0.343465,0.000906
271110150,Elmo Twp,8B,107,0.503874,0.442308,0.000282
271110155,Erhard,8A,33,0.410115,0.333333,0.005615
271110160,Erhards Grove Twp,8A,168,0.493290,0.466258,0.000466
271110165,Everts Twp,8A,392,0.449809,0.385417,0.001100
271110170,Fergus Falls W-1 P-1,8A,469,0.484863,0.392241,0.032512
271110175,Fergus Falls W-1 P-2,8A,496,0.371008,0.276986,0.019498
271110180,Fergus Falls W-2 P-1,8A,620,0.404193,0.348609,0.039871
271110185,Fergus Falls W-2 P-2,8A,723,0.373770,0.315716,0.024736
271110190,Fergus Falls W-3 P-1,8A,532,0.413075,0.371648,0.110777
271110195,Fergus Falls W-3 P-2,8A,561,0.417575,0.340580,0.020282
271110200,Fergus Falls W-4 P-1,8A,635,0.374450,0.303371,0.021916
271110205,Fergus Falls W-4 P-2,8A,598,0.388842,0.341751,0.048193
271110210,Fergus Falls Twp,8A,407,0.331059,0.266010,0.001431
271110215,Folden Twp,8B,125,0.457971,0.393443,0.000341
271110220,Friberg Twp,8A,318,0.479102,0.404459,0.000862
271110225,Girard Twp,8B,404,0.401525,0.388889,0.001099
271110230,Gorman Twp,8A,169,0.316689,0.290909,0.000460
271110235,Henning,8B,295,0.438342,0.392361,0.008626
271110240,Henning Twp,8B,150,0.456722,0.312925,0.000445
271110245,Hobart Twp,8A,371,0.479505,0.412568,0.001003
271110250,Homestead Twp,8B,129,0.467337,0.484375,0.000343
271110255,Inman Twp,8B,103,0.377153,0.285714,0.000274
271110260,Leaf Lake Twp,8B,282,0.341055,0.303249,0.000769
271110265,Leaf Mountain Twp,8B,111,0.478342,0.415094,0.000300
271110270,Lida Twp,8A,374,0.487793,0.450549,0.001013
271110275,Maine Twp,8A,294,0.354980,0.309028,0.000794
271110280,Maplewood Twp,8A,115,0.376352,0.380531,0.000313
271110285,Newton Twp,8B,309,0.401290,0.398671,0.000852
271110290,New York Mills,8B,402,0.503828,0.515385,0.029435
271110295,Nidaros Twp,8B,163,0.468183,0.432099,0.000456
271110300,Norwegian Grove Twp,8A,123,0.572963,0.500000,0.000334
271110305,Oak Valley Twp,8B,103,0.377429,0.352941,0.000279
271110310,Orwell Twp,8A,78,0.383460,0.259740,0.000217
271110315,Oscar Twp,8A,74,0.374453,0.309859,0.000199
271110320,Ottertail,8B,241,0.328008,0.279661,0.003924
271110325,Otter Tail Twp,8B,282,0.396713,0.362007,0.000924
271110330,Otto Twp,8B,255,0.317305,0.289683,0.000695
271110335,Paddock Twp,2B,144,0.261420,0.295775,0.000391
271110340,Parkers Prairie,8B,338,0.462247,0.415663,0.027793
271110345,Parkers Prairie Twp,8B,141,0.410074,0.333333,0.000390
271110350,Pelican Twp,8A,284,0.532387,0.451613,0.000829
271110355,Pelican Rapids,8A,592,0.491304,0.525573,0.021579
271110360,Perham,8A,809,0.367461,0.314176,0.025193
271110365,Perham Twp,8A,350,0.287278,0.255882,0.001034
271110370,Pine Lake Twp,8B,266,0.327019,0.343629,0.000723
271110375,Richville,8B,28,0.453231,0.428571,0.002695
271110380,Rothsay,8A,67,0.625538,0.468750,0.053037
271110385,Rush Lake Twp,8B,428,0.349859,0.315036,0.001193
271110390,Saint Olaf Twp,8A,193,0.432608,0.354167,0.000519
271110395,Scambler Twp,8A,238,0.460363,0.428571,0.000635
271110400,Star Lake Twp,8A,208,0.385307,0.360976,0.000562
271110405,Sverdrup Twp,8A,285,0.477780,0.416961,0.000779
271110410,Tordenskjold Twp,8B,234,0.507608,0.467532,0.000630
271110415,Trondhjem Twp,8A,65,0.429509,0.406250,0.000176
271110420,Tumuli Twp,8A,214,0.413653,0.339713,0.000583
271110425,Underwood,8A,130,0.536996,0.421875,0.021882
271110430,Urbank,8B,10,0.495635,0.400000,0.001451
271110435,Vergas,8A,141,0.398007,0.305970,0.008736
271110440,Vining,8B,39,0.451546,0.435897,0.003207
271110445,Wadena P-4,8B,52,0.351628,0.346154,0.053500
271110450,Western Twp,8A,43,0.293159,0.333333,0.000117
271110455,Woodside Twp,8B,100,0.426204,0.418367,0.000268
271130005,Black River Twp,1B,23,0.408179,0.347826,0.000093
271130010,Bray Twp,1B,25,0.309980,0.260870,0.000067
271130015,Clover Leaf Twp,1B,39,0.415704,0.263158,0.000141
